OID_,subtype,curb_id,txt_failed,txt,img_urls,arrows,type,symbols,dist_m,facing,
3592, ,cGhpbGFkZWxwaGlhOjEyOTA0,F,"TRUCK PARKING
PROHIBITED
10 AM - 6 AM
MON - FRI","https://api.coord.com/surveyor/photo/356588, https://api.coord.com/surveyor/photo/355949",none,Parking Sign, ,84.1299973,street,
3640, ,cGhpbGFkZWxwaGlhOjEyOTA2,F,"TRUCK PARKING
PROHIBITED
10 AM - 6 AM
MON - FRI","https://api.coord.com/surveyor/photo/356605, https://api.coord.com/surveyor/photo/355965",none,Parking Sign, ,13.8400002,unknown,
3667, ,cGhpbGFkZWxwaGlhOjEyOTA2,F,"TRUCK PARKING
PROHIBITED
10 AM - 6 AM
MON - FRI","https://api.coord.com/surveyor/photo/356613, https://api.coord.com/surveyor/photo/355973",none,Parking Sign, ,124.4599991,unknown,
3687, ,cGhpbGFkZWxwaGlhOjEyOTA4,F,"TRUCK PARKING
PROHIBITED
10 AM - 6 AM
MON - FRI","https://api.coord.com/surveyor/photo/355981, https://api.coord.com/surveyor/photo/356621",none,Parking Sign, ,57.7099991,unknown,
3561, ,cGhpbGFkZWxwaGlhOjEyOTAy,F,"TRUCK PARKING
PROHIBITED
0 AM - 6 AM
MON-FRI",https://api.coord.com/surveyor/photo/346184,none,Parking Sign, ,59.6699982,unknown,
3566, ,cGhpbGFkZWxwaGlhOjEyOTAz,F,"TRUCK PARKING
PROHIBITED 
10 AM 6 AM
MON - FRI","https://api.coord.com/surveyor/photo/356577, https://api.coord.com/surveyor/photo/346198",none,Parking Sign, ,36,street,
3697, ,cGhpbGFkZWxwaGlhOjEyOTA4,F,"TRUCK PARKING PROHIBITED
10AM-6AM
MON-FRI",https://api.coord.com/surveyor/photo/355984,none,Parking Sign, ,86.1800003,unknown,
4021, ,cGhpbGFkZWxwaGlhOjEyOTgw,F,"TRUCK PARKING PROHIBITED
10AM - 6 AM
MON - FRI",https://api.coord.com/surveyor/photo/350768,none,Parking Sign, ,1.53,unknown,
318, ,cGhpbGFkZWxwaGlhOjQ2MDE,F,"TRUCK PARKING PROHIBITED
10 AM 6 AM
MON - FRI",https://api.coord.com/surveyor/photo/360235,none,Parking Sign, ,63.75,unknown,
278, ,cGhpbGFkZWxwaGlhOjQ2MDA,F,"TRUCK PARKING PROHIBITED
10 AM - 6 AM
MON - FRI","https://api.coord.com/surveyor/photo/370710, https://api.coord.com/surveyor/photo/361556",none,Parking Sign, ,78.1800003,unknown,
3579, ,cGhpbGFkZWxwaGlhOjEyOTA0,F,"TRUCK PARKING PROHIBITED
10 AM - 6 AM
MON - FRI","https://api.coord.com/surveyor/photo/356584, https://api.coord.com/surveyor/photo/355945",none,Parking Sign, ,28.3799992,unknown,
3625, ,cGhpbGFkZWxwaGlhOjEyOTA1,F,"TRUCK PARKING PROHIBITED
10 AM - 6 AM
MON - FRI","https://api.coord.com/surveyor/photo/356599, https://api.coord.com/surveyor/photo/355959",none,Parking Sign, ,84.4300003,street,
3354, ,cGhpbGFkZWxwaGlhOjEyODg5,F,TRUCK PARKING PROHIBITED 10AM-6AM MON-FRI,https://api.coord.com/surveyor/photo/641880,none,Parking Sign,Other,73.2699966,street,
3337, ,cGhpbGFkZWxwaGlhOjEyODg3,F,TRUCK PARKING PROHIBITED 10AM - 6AM MON - FRI,https://api.coord.com/surveyor/photo/641887,none,Parking Sign, ,121.6100006,street,
268, ,cGhpbGFkZWxwaGlhOjQ2MDA,F,TRUCK PARKING PROHIBITED 10 AM 6 AM MON - FRI,"https://api.coord.com/surveyor/photo/370707, https://api.coord.com/surveyor/photo/361544",none,Parking Sign, ,34.6399994,sidewalk,
329, ,cGhpbGFkZWxwaGlhOjQ2MDE,F,TRUCK PARKING PROHIBITED 10 AM - 6 AM MON - FRI,"https://api.coord.com/surveyor/photo/360239, https://api.coord.com/surveyor/photo/346117",none,Parking Sign,Other,114.0999985,sidewalk,
340, ,cGhpbGFkZWxwaGlhOjQ2MDI,F,TRUCK PARKING PROHIBITED 10 AM - 6 AM MON - FRI,https://api.coord.com/surveyor/photo/346125,none,Parking Sign, ,5.4400001,unknown,
3614, ,cGhpbGFkZWxwaGlhOjEyOTA1,F,TRUCK PARKING PROHIBITED 10 AM - 6 AM MON - FRI,https://api.coord.com/surveyor/photo/356595,none,Parking Sign, ,2.27,unknown,
3386, ,cGhpbGFkZWxwaGlhOjEyODkx,F,TRUCK PARKING PROHBITED 10AM 6AM MON - FRI,https://api.coord.com/surveyor/photo/641786,none,Parking Sign, ,44.7000008,unknown,
3549, ,cGhpbGFkZWxwaGlhOjEyOTAy,F,"TRUCK LOADING ONLY
1 HR LIMIT
MON-FRI 6:00AM-10:00AM
RESTRICTED HOURS",https://api.coord.com/surveyor/photo/346172,left_right,Parking Sign, ,31.2199993,street,
3582, ,cGhpbGFkZWxwaGlhOjEyOTA0,F,"TRUCK LOADING ONLY
1 HR LIMIT
MON-FRI 6:00AM-10:00AM
RESTRICTED HOURS","https://api.coord.com/surveyor/photo/356585, https://api.coord.com/surveyor/photo/355946",left_right,Parking Sign, ,38.4000015,street,
3692, ,cGhpbGFkZWxwaGlhOjEyOTA4,F,"TRUCK LOADING ONLY
1 HR LIMIT
MON-FRI 6:00AM-10:00AM
RESTRICTED HOURS","https://api.coord.com/surveyor/photo/355983, https://api.coord.com/surveyor/photo/356623",left_right,Parking Sign, ,80,unknown,
3519, ,cGhpbGFkZWxwaGlhOjEyOTAx,F,"TRUCK LOADING ONLY
1 HR LIMIT
MON-FRI 6:00 AM - 10:00 AM
RESTRICTED HOURS","https://api.coord.com/surveyor/photo/350760, https://api.coord.com/surveyor/photo/346120",left_right,Parking Sign, ,29.5200005,street,
3684, ,cGhpbGFkZWxwaGlhOjEyOTA4,F,"TRUCK LOADING ONLY
1 HR LIMIT
MON-FRI 6:00 AM - 10:00 AM
RESTRICTED HOURS",https://api.coord.com/surveyor/photo/355980,left_right,Parking Sign, ,34.4500008,unknown,
3663, ,cGhpbGFkZWxwaGlhOjEyOTA2,F,"TRUCK LOADING ONLY
1 HR LIMIT
MON-FRI  6:00 AM - 10:00 AM
RESTRICTED HOURS",https://api.coord.com/surveyor/photo/356612,left_right,Parking Sign, ,121.0400009,unknown,
3601, ,cGhpbGFkZWxwaGlhOjEyOTA0,F,"TRUCK LOADING ONLY
           1 HR LIMIT
MON-FRI   6:00 AM-10:00 AM
       RESTRICTED HOURS","https://api.coord.com/surveyor/photo/356590, https://api.coord.com/surveyor/photo/355951",left_right,Parking Sign, ,105.9899979,street,
3327, ,cGhpbGFkZWxwaGlhOjEyODg3,F,TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641884,left_right,Parking Sign, ,48.9199982,street,
3331, ,cGhpbGFkZWxwaGlhOjEyODg3,F,TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641885,left_right,Parking Sign, ,110.9400024,street,
3350, ,cGhpbGFkZWxwaGlhOjEyODg5,F,TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641879,left_right,Parking Sign, ,71.6800003,street,
3372, ,cGhpbGFkZWxwaGlhOjEyODkw,F,TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641937,left_right,Parking Sign, ,127.9199982,sidewalk,
3421, ,cGhpbGFkZWxwaGlhOjEyODkz,F,truck loading only 1 hr limit mon-fri 6:00am-10:00am restricted hours,https://api.coord.com/surveyor/photo/641754,left_right,Parking Sign, ,81.8099976,street,
3595, ,cGhpbGFkZWxwaGlhOjEyOTA0,F,TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/356589,left_right,Parking Sign, ,98.9499969,street,
3588, ,cGhpbGFkZWxwaGlhOjEyOTA0,F,"TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICED HOURS
",https://api.coord.com/surveyor/photo/356587,left_right,Parking Sign, ,67.8199997,unknown,
3650, ,cGhpbGFkZWxwaGlhOjEyOTA2,F,TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00 AM-10:00 AM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/356608, https://api.coord.com/surveyor/photo/355968",left_right,Parking Sign, ,41.9500008,unknown,
3482, ,cGhpbGFkZWxwaGlhOjEyODk4,F,TRUCK LOADING ONLY 1 HR LIMIT MON - FRI 6:00 AM 10:00 AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641599,left_right,Parking Sign, ,52.4399986,unknown,
3417, ,cGhpbGFkZWxwaGlhOjEyODkz,F,TRUCK LOADING ONLY 1 HR LIMIT MON - FRI 6.00 AM - 10.00 AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641753,left_right,Parking Sign, ,50.6100006,unknown,
3382, ,cGhpbGFkZWxwaGlhOjEyODkx,F,"TRUCK LOADING ONLY  1 HR LIMIT MON-FRI 6:00AM-10.00AM 
",https://api.coord.com/surveyor/photo/641760,left_right,Parking Sign, ,32.0699997,unknown,
3426, ,cGhpbGFkZWxwaGlhOjEyODkz,F,truck loading only  1 hr limit mon-fri 6:00am-10.00am,https://api.coord.com/surveyor/photo/641755,left_right,Parking Sign, ,107.25,unknown,
4515, ,cGhpbGFkZWxwaGlhOjEzOTM1,F,"TRANSIT
POLICE
VEHICLES
ONLY",https://api.coord.com/surveyor/photo/346669,none,Parking Sign, ,26.7999992,street,
4517, ,cGhpbGFkZWxwaGlhOjEzOTM1,F,"TRANSIT
POLICE
VEHICLES
ONLY",https://api.coord.com/surveyor/photo/346676,none,Parking Sign, ,58.7299995,street,
6214, ,cGhpbGFkZWxwaGlhOjE5OTYy,F,"TRANSIT ZONE
NO STOPPING
TOW-AWAY ZONE","https://api.coord.com/surveyor/photo/361749, https://api.coord.com/surveyor/photo/368294",left,Parking Sign, ,123.3399963,unknown,
7204, ,cGhpbGFkZWxwaGlhOjI0MzEy,F,"TRANSIT ZONE
NO STOPPING
TOW AWAY ZONE","https://api.coord.com/surveyor/photo/362013, https://api.coord.com/surveyor/photo/361815",left,Parking Sign, ,109.6500015,unknown,
4516, ,cGhpbGFkZWxwaGlhOjEzOTM1,F,"TRANSIT POLICE
VEHICLES ONLY",https://api.coord.com/surveyor/photo/346672,none,Parking Sign, ,49.9199982,street,
5402, ,cGhpbGFkZWxwaGlhOjE2NjYx,F,TOW-ZONE,"https://api.coord.com/surveyor/photo/356681, https://api.coord.com/surveyor/photo/356856",none,Parking Sign,Tow Away,82.8399963,unknown,
1188, ,cGhpbGFkZWxwaGlhOjU2Mjg,F,"TOW-AWAY
ZONE
TOUR BUS
LOADING
ONLY
10 MINUTE LIMIT
BUS PARKING AT
CALLOWHILL BUS CENTER
CALLOWHILL EAST OF 2ND STREET","https://api.coord.com/surveyor/photo/368718, https://api.coord.com/surveyor/photo/373264",right,Parking Sign, ,145.5500031,unknown,
15844, ,cGhpbGFkZWxwaGlhOjExMzMxOA,F,"TOW-AWAY
ZONE
NO
STOPPING
BUS
ZONE
5 MIN. LIMIT",https://api.coord.com/surveyor/photo/378021,right,Parking Sign, ,90.9599991,unknown,
1451, ,cGhpbGFkZWxwaGlhOjcwODk,F,"TOW-AWAY
ZONE
NO
STOPPING
BUS
ZONE","https://api.coord.com/surveyor/photo/378065, https://api.coord.com/surveyor/photo/365551",right,Parking Sign,Tow Away,63.1399994,unknown,
1067, ,cGhpbGFkZWxwaGlhOjU1ODc,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME
","https://api.coord.com/surveyor/photo/368379, https://api.coord.com/surveyor/photo/373220",left_right,Parking Sign, ,12.5299997,street,
2274, ,cGhpbGFkZWxwaGlhOjExMjcy,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME
","https://api.coord.com/surveyor/photo/370816, https://api.coord.com/surveyor/photo/361827",left_right,Parking Sign, ,18.9300003,unknown,
5142, ,cGhpbGFkZWxwaGlhOjE0NzQx,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME
","https://api.coord.com/surveyor/photo/350938, https://api.coord.com/surveyor/photo/360550",left_right,Parking Sign, ,89.0500031,unknown,
9357, ,cGhpbGFkZWxwaGlhOjQwNTg5,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME
",https://api.coord.com/surveyor/photo/371246,left_right,Parking Sign, ,32.3199997,unknown,
10983, ,cGhpbGFkZWxwaGlhOjQ0MjY1,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME
",https://api.coord.com/surveyor/photo/365627,right,Parking Sign, ,25.2000008,street,
10988, ,cGhpbGFkZWxwaGlhOjQ0MjY1,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME
",https://api.coord.com/surveyor/photo/365637,left_right,Parking Sign, ,164.1799927,street,
14889, ,cGhpbGFkZWxwaGlhOjg4MjA5,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME
","https://api.coord.com/surveyor/photo/376642, https://api.coord.com/surveyor/photo/372353",left_right,Parking Sign, ,0.63,street,
15132, ,cGhpbGFkZWxwaGlhOjg4ODUz,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME
",https://api.coord.com/surveyor/photo/351357,left_right,Parking Sign, ,79.7300034,unknown,
57, ,cGhpbGFkZWxwaGlhOjQ1ODI,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/375044,left_right,Parking Sign, ,23.4799995,street,
938, ,cGhpbGFkZWxwaGlhOjQ2ODU,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/365536,left_right,Parking Sign, ,30.9200001,street,
957, ,cGhpbGFkZWxwaGlhOjQ2ODc,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/366267,left_right,Parking Sign, ,28.2099991,unknown,
978, ,cGhpbGFkZWxwaGlhOjQ2ODk,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/366297, https://api.coord.com/surveyor/photo/370559",left_right,Parking Sign, ,18.9799995,unknown,
981, ,cGhpbGFkZWxwaGlhOjQ2ODk,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/366301, https://api.coord.com/surveyor/photo/370562",left_right,Parking Sign, ,72.9800034,unknown,
987, ,cGhpbGFkZWxwaGlhOjQ2OTA,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/370567,left_right,Parking Sign, ,4.6100001,unknown,
988, ,cGhpbGFkZWxwaGlhOjQ2OTA,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/370569,left_right,Parking Sign, ,27.1399994,sidewalk,
989, ,cGhpbGFkZWxwaGlhOjQ2OTA,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/370570,left_right,Parking Sign, ,50.4000015,sidewalk,
1000, ,cGhpbGFkZWxwaGlhOjQ2OTE,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/370582,left_right,Parking Sign, ,76.9400024,sidewalk,
1549, ,cGhpbGFkZWxwaGlhOjcxMDI,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/367996,left_right,Parking Sign, ,29.8099995,unknown,
2970, ,cGhpbGFkZWxwaGlhOjExNTgy,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/346480,left_right,Parking Sign, ,9.5699997,unknown,
3970, ,cGhpbGFkZWxwaGlhOjEyOTcw,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/366467,left_right,Parking Sign, ,30.2099991,unknown,
3977, ,cGhpbGFkZWxwaGlhOjEyOTcx,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/371239,left_right,Parking Sign, ,20.1800003,unknown,
4357, ,cGhpbGFkZWxwaGlhOjEzNDU3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/370916, https://api.coord.com/surveyor/photo/361341",left_right,Parking Sign, ,8.4499998,unknown,
4361, ,cGhpbGFkZWxwaGlhOjEzNDU3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/370921,left_right,Parking Sign, ,90.8700027,street,
4603, ,cGhpbGFkZWxwaGlhOjEzOTQx,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/346707, https://api.coord.com/surveyor/photo/356003",left,Parking Sign, ,77.6500015,unknown,
4630, ,cGhpbGFkZWxwaGlhOjEzOTQ0,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/360463, https://api.coord.com/surveyor/photo/346738",right,Parking Sign, ,83.4800034,unknown,
4771, ,cGhpbGFkZWxwaGlhOjE0NDE4,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/346793, https://api.coord.com/surveyor/photo/356010",left,Parking Sign, ,3.46,unknown,
4791, ,cGhpbGFkZWxwaGlhOjE0NDIw,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/360495,right,Parking Sign, ,2.3800001,unknown,
5149, ,cGhpbGFkZWxwaGlhOjE0NzQy,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/360557,left_right,Parking Sign, ,58.0099983,unknown,
5150, ,cGhpbGFkZWxwaGlhOjE0NzQy,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/360558,left_right,Parking Sign, ,115.3700027,unknown,
5287, ,cGhpbGFkZWxwaGlhOjE1MTM0,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/356665,left_right,Parking Sign, ,106.3899994,unknown,
5558, ,cGhpbGFkZWxwaGlhOjE2Njg2,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/356073, https://api.coord.com/surveyor/photo/350966",left_right,Parking Sign, ,116.9100037,street,
5562, ,cGhpbGFkZWxwaGlhOjE2Njg2,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/356074, https://api.coord.com/surveyor/photo/350967",right,Parking Sign, ,127.4599991,street,
5625, ,cGhpbGFkZWxwaGlhOjE2OTM3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/350987, https://api.coord.com/surveyor/photo/356089",left,Parking Sign, ,39.1300011,unknown,
5627, ,cGhpbGFkZWxwaGlhOjE2OTM3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/350988, https://api.coord.com/surveyor/photo/356090",left_right,Parking Sign, ,58.1300011,unknown,
5670, ,cGhpbGFkZWxwaGlhOjE2OTQx,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/346918,left_right,Parking Sign, ,24.1100006,unknown,
5911, ,cGhpbGFkZWxwaGlhOjE5MDA4,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/361434, https://api.coord.com/surveyor/photo/361263",left_right,Parking Sign, ,43.6899986,unknown,
7173, ,cGhpbGFkZWxwaGlhOjI0MzEx,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/361778, https://api.coord.com/surveyor/photo/361937",left,Parking Sign, ,42.2200012,unknown,
8094, ,cGhpbGFkZWxwaGlhOjMwNjQy,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/356178,left_right,Parking Sign, ,7.2600002,unknown,
8097, ,cGhpbGFkZWxwaGlhOjMwNjQy,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/356181, https://api.coord.com/surveyor/photo/356977",left_right,Parking Sign, ,124.7900009,unknown,
8249, ,cGhpbGFkZWxwaGlhOjMzODI4,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/360638, https://api.coord.com/surveyor/photo/376968",left_right,Parking Sign, ,9.71,unknown,
8251, ,cGhpbGFkZWxwaGlhOjMzODI4,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/360639, https://api.coord.com/surveyor/photo/376970",left_right,Parking Sign, ,54.6300011,unknown,
8254, ,cGhpbGFkZWxwaGlhOjMzODI5,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/376976, https://api.coord.com/surveyor/photo/360641",left_right,Parking Sign, ,20.25,unknown,
8255, ,cGhpbGFkZWxwaGlhOjMzODI5,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/376979, https://api.coord.com/surveyor/photo/360642",left_right,Parking Sign, ,63.7700005,unknown,
8268, ,cGhpbGFkZWxwaGlhOjMzODMw,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/360652,left_right,Parking Sign, ,87.0500031,unknown,
8505, ,cGhpbGFkZWxwaGlhOjM4NzQ1,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/374323, https://api.coord.com/surveyor/photo/376007",left_right,Parking Sign, ,31.5799999,unknown,
8693, ,cGhpbGFkZWxwaGlhOjM5MjA1,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/371161, https://api.coord.com/surveyor/photo/362253",left_right,Parking Sign, ,49.9000015,unknown,
8709, ,cGhpbGFkZWxwaGlhOjM5MjA3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/371173, https://api.coord.com/surveyor/photo/362268",left_right,Parking Sign, ,85.2300034,unknown,
8834, ,cGhpbGFkZWxwaGlhOjM5MzI3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/351086, https://api.coord.com/surveyor/photo/356218",left_right,Parking Sign, ,47.9099998,unknown,
9049, ,cGhpbGFkZWxwaGlhOjM5OTcz,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/377797, https://api.coord.com/surveyor/photo/377383",left_right,Parking Sign, ,34.4099998,street,
9930, ,cGhpbGFkZWxwaGlhOjQyODQ3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/356236, https://api.coord.com/surveyor/photo/357062",left_right,Parking Sign, ,90.8499985,unknown,
9957, ,cGhpbGFkZWxwaGlhOjQyODU0,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/377008,left_right,Parking Sign, ,4.2399998,unknown,
9960, ,cGhpbGFkZWxwaGlhOjQyODU0,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/365938, https://api.coord.com/surveyor/photo/377011",left_right,Parking Sign, ,29.7700005,street,
10003, ,cGhpbGFkZWxwaGlhOjQyODY1,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/365963,left_right,Parking Sign, ,0,sidewalk,
10648, ,cGhpbGFkZWxwaGlhOjQzMjMx,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/371337,left_right,Parking Sign, ,80.8000031,unknown,
10913, ,cGhpbGFkZWxwaGlhOjQzOTM0,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/374821, https://api.coord.com/surveyor/photo/371701",left_right,Parking Sign, ,13.21,unknown,
11059, ,cGhpbGFkZWxwaGlhOjQ0NTYx,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/346450, https://api.coord.com/surveyor/photo/357262",left_right,Parking Sign, ,35.8899994,unknown,
11210, ,cGhpbGFkZWxwaGlhOjQ0ODkw,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/362098, https://api.coord.com/surveyor/photo/362267",left_right,Parking Sign,Tow Away,147.4700012,unknown,
11231, ,cGhpbGFkZWxwaGlhOjQ1NjA3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/378048, https://api.coord.com/surveyor/photo/377689",left_right,Parking Sign, ,17.6200008,street,
11277, ,cGhpbGFkZWxwaGlhOjQ1NjE5,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/366955, https://api.coord.com/surveyor/photo/371757",left_right,Parking Sign, ,56.4500008,unknown,
11415, ,cGhpbGFkZWxwaGlhOjQ2MDcx,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/372910, https://api.coord.com/surveyor/photo/366099",left_right,Parking Sign,Tow Away,27.3799992,unknown,
11964, ,cGhpbGFkZWxwaGlhOjUzNzQ4,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/360735, https://api.coord.com/surveyor/photo/351130",left_right,Parking Sign, ,90.0999985,unknown,
12070, ,cGhpbGFkZWxwaGlhOjUzNzU5,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/347159, https://api.coord.com/surveyor/photo/360782",left_right,Parking Sign, ,95,unknown,
12396, ,cGhpbGFkZWxwaGlhOjY0NjU3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/377234, https://api.coord.com/surveyor/photo/366227",left_right,Parking Sign, ,70.6600037,unknown,
12451, ,cGhpbGFkZWxwaGlhOjY0ODI3,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME","https://api.coord.com/surveyor/photo/373773, https://api.coord.com/surveyor/photo/372271",left_right,Parking Sign, ,12.0600004,unknown,
12581, ,cGhpbGFkZWxwaGlhOjcxNDA0,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/360797,left_right,Parking Sign, ,12.3999996,unknown,
12673, ,cGhpbGFkZWxwaGlhOjcxNDY5,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/346993,left_right,Parking Sign, ,4.1300001,unknown,
13473, ,cGhpbGFkZWxwaGlhOjc0MTMy,F,"TOW-AWAY
ZONE
NO
STOPPING
ANY
TIME",https://api.coord.com/surveyor/photo/372322,left_right,Parking Sign, ,4.0300002,unknown,
